UF,Municipio,UF_COD,ibgeID,Pop_estimada,Leitos,Inicio,lock_1,tau lock1,lock_2,tau lock2,lock_3,tau lock3,lock_4,tau lock4,lock_5,tau lock5,lock_6,tau lock6
RS,Santa Clara do Sul,43,4316758,6603,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santa Cruz do Sul,43,4316808,130416,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santa Maria,43,4316907,282123,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santa Maria do Herval,43,4316956,6331,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santa Margarida do Sul,43,4316972,2562,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santana da Boa Vista,43,4317004,8098,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sant Ana do Livramento,43,4317103,77027,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santa Rosa,43,4317202,73254,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santa Tereza,43,4317251,1729,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santa Vitoria do Palmar,43,4317301,29676,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santiago,43,4317400,49425,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santo Angelo,43,4317509,77593,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santo Antonio do Palma,43,4317558,2128,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santo Antonio da Patrulha,43,4317608,42894,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santo Antonio das Missoes,43,4317707,10175,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santo Antonio do Planalto,43,4317756,2019,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santo Augusto,43,4317806,13885,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santo Cristo,43,4317905,14257,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Santo Expedito do Sul,43,4317954,2324,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Borja,43,4318002,60282,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Domingos do Sul,43,4318051,3074,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Francisco de Assis,43,4318101,18335,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Francisco de Paula,43,4318200,21710,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Gabriel,43,4318309,62105,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Jeronimo,43,4318408,24248,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Joao da Urtiga,43,4318424,4657,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Joao do Polesine,43,4318432,2552,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Jorge,43,4318440,2824,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Jose das Missoes,43,4318457,2537,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Jose do Herval,43,4318465,1971,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Jose do Hortencio,43,4318481,4804,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Jose do Inhacora,43,4318499,2073,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Jose do Norte,43,4318507,27568,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Jose do Ouro,43,4318606,6933,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Jose do Sul,43,4318614,2408,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Jose dos Ausentes,43,4318622,3527,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Leopoldo,43,4318705,236835,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Lourenco do Sul,43,4318804,43582,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Luiz Gonzaga,43,4318903,33468,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Marcos,43,4319000,21556,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Martinho,43,4319109,5426,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Martinho da Serra,43,4319125,3234,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Miguel das Missoes,43,4319158,7673,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Nicolau,43,4319208,5265,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Paulo das Missoes,43,4319307,5790,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Pedro da Serra,43,4319356,3801,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Pedro das Missoes,43,4319364,2009,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Pedro do Butia,43,4319372,2947,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Pedro do Sul,43,4319406,16198,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Sebastiao do Cai,43,4319505,25685,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Sepe,43,4319604,23621,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Valentim,43,4319703,3299,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Valentim do Sul,43,4319711,2242,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Valerio do Sul,43,4319737,2727,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Vendelino,43,4319752,2243,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sao Vicente do Sul,43,4319802,8721,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sapiranga,43,4319901,81734,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sapucaia do Sul,43,4320008,141075,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sarandi,43,4320107,24489,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Seberi,43,4320206,10750,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sede Nova,43,4320230,2907,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Segredo,43,4320263,7421,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Selbach,43,4320305,5100,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Senador Salgado Filho,43,4320321,2779,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sentinela do Sul,43,4320354,5581,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Serafina Correa,43,4320404,17502,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Serio,43,4320453,1962,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sertao,43,4320503,5415,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sertao Santana,43,4320552,6486,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sete de Setembro,43,4320578,1970,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Severiano de Almeida,43,4320602,3657,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Silveira Martins,43,4320651,2384,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sinimbu,43,4320677,10172,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Sobradinho,43,4320701,14967,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Soledade,43,4320800,31002,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tabai,43,4320859,4719,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tapejara,43,4320909,24111,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tapera,43,4321006,10584,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tapes,43,4321105,17300,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Taquara,43,4321204,57466,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Taquari,43,4321303,26862,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Taquarucu do Sul,43,4321329,3072,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tavares,43,4321352,5481,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tenente Portela,43,4321402,13485,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Terra de Areia,43,4321436,11204,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Teutonia,43,4321451,33232,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tio Hugo,43,4321469,3030,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tiradentes do Sul,43,4321477,5704,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Toropi,43,4321493,2806,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Torres,43,4321501,38732,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tramandai,43,4321600,51715,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Travesseiro,43,4321626,2336,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tres Arroios,43,4321634,2668,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tres Cachoeiras,43,4321667,11053,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tres Coroas,43,4321709,28220,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tres de Maio,43,4321808,23906,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tres Forquilhas,43,4321832,2697,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tres Palmeiras,43,4321857,4271,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tres Passos,43,4321907,23906,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Trindade do Sul,43,4321956,5802,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Triunfo,43,4322004,29538,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tucunduva,43,4322103,5678,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tunas,43,4322152,4569,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tupanci do Sul,43,4322186,1472,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tupancireta,43,4322202,23948,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tupandi,43,4322251,4855,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Tuparendi,43,4322301,7893,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Turucu,43,4322327,3438,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Ubiretama,43,4322343,2015,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Uniao da Serra,43,4322350,1154,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Unistalda,43,4322376,2338,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Uruguaiana,43,4322400,126970,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vacaria,43,4322509,66218,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vale Verde,43,4322525,3497,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vale do Sol,43,4322533,11781,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vale Real,43,4322541,5913,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vanini,43,4322558,2113,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Venancio Aires,43,4322608,71554,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vera Cruz,43,4322707,26863,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Veranopolis,43,4322806,26241,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vespasiano Correa,43,4322855,1815,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Viadutos,43,4322905,4756,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Viamao,43,4323002,255224,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vicente Dutra,43,4323101,4670,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Victor Graeff,43,4323200,2882,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vila Flores,43,4323309,3385,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vila Langaro,43,4323358,2091,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vila Maria,43,4323408,4358,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vila Nova do Sul,43,4323457,4280,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vista Alegre,43,4323507,2752,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vista Alegre do Prata,43,4323606,1561,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vista Gaucha,43,4323705,2851,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Vitoria das Missoes,43,4323754,3133,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Westfalia,43,4323770,3014,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
RS,Xangri-la,43,4323804,16408,1058,25/02/2020,19/03/2020,0.15,19/03/2020,0.33,19/03/2020,0.53,13/03/2020,0.15,,,,
MS,Agua Clara,50,5000203,15522,234,25/02/2020,,,,,,,,,,,,
MS,Alcinopolis,50,5000252,5343,234,25/02/2020,,,,,,,,,,,,
MS,Amambai,50,5000609,39396,234,25/02/2020,,,,,,,,,,,,
MS,Anastacio,50,5000708,25135,234,25/02/2020,,,,,,,,,,,,
MS,Anaurilandia,50,5000807,9035,234,25/02/2020,,,,,,,,,,,,
MS,Angelica,50,5000856,10780,234,25/02/2020,,,,,,,,,,,,
MS,Antonio Joao,50,5000906,8956,234,25/02/2020,,,,,,,,,,,,
MS,Aparecida do Taboado,50,5001003,25745,234,25/02/2020,,,,,,,,,,,,
MS,Aquidauana,50,5001102,47871,234,25/02/2020,,,,,,,,,,,,
MS,Aral Moreira,50,5001243,12149,234,25/02/2020,,,,,,,,,,,,
MS,Bandeirantes,50,5001508,6788,234,25/02/2020,,,,,,,,,,,,
MS,Bataguassu,50,5001904,23024,234,25/02/2020,,,,,,,,,,,,
MS,Bataypora,50,5002001,11329,234,25/02/2020,,,,,,,,,,,,
MS,Bela Vista,50,5002100,24629,234,25/02/2020,,,,,,,,,,,,
MS,Bodoquena,50,5002159,7875,234,25/02/2020,,,,,,,,,,,,
MS,Bonito,50,5002209,21976,234,25/02/2020,,,,,,,,,,,,
MS,Brasilandia,50,5002308,11872,234,25/02/2020,,,,,,,,,,,,
MS,Caarapo,50,5002407,30174,234,25/02/2020,,,,,,,,,,,,
MS,Camapua,50,5002605,13711,234,25/02/2020,,,,,,,,,,,,
MS,Campo Grande,50,5002704,895982,234,25/02/2020,,,,,,,,,,,,
MS,Caracol,50,5002803,6116,234,25/02/2020,,,,,,,,,,,,
MS,Cassilandia,50,5002902,21939,234,25/02/2020,,,,,,,,,,,,
MS,Chapadao do Sul,50,5002951,25218,234,25/02/2020,,,,,,,,,,,,
MS,Corguinho,50,5003108,5947,234,25/02/2020,,,,,,,,,,,,
MS,Coronel Sapucaia,50,5003157,15253,234,25/02/2020,,,,,,,,,,,,
MS,Corumba,50,5003207,111435,234,25/02/2020,,,,,,,,,,,,
MS,Costa Rica,50,5003256,20823,234,25/02/2020,,,,,,,,,,,,
MS,Coxim,50,5003306,33543,234,25/02/2020,,,,,,,,,,,,
MS,Deodapolis,50,5003454,12924,234,25/02/2020,,,,,,,,,,,,
MS,Dois Irmaos do Buriti,50,5003488,11385,234,25/02/2020,,,,,,,,,,,,
MS,Douradina,50,5003504,5924,234,25/02/2020,,,,,,,,,,,,
MS,Dourados,50,5003702,222949,234,25/02/2020,,,,,,,,,,,,
MS,Eldorado,50,5003751,12353,234,25/02/2020,,,,,,,,,,,,
MS,Fatima do Sul,50,5003801,19189,234,25/02/2020,,,,,,,,,,,,
MS,Figueirao,50,5003900,3051,234,25/02/2020,,,,,,,,,,,,
MS,Gloria de Dourados,50,5004007,9965,234,25/02/2020,,,,,,,,,,,,
MS,Guia Lopes da Laguna,50,5004106,9895,234,25/02/2020,,,,,,,,,,,,
MS,Iguatemi,50,5004304,16078,234,25/02/2020,,,,,,,,,,,,
MS,Inocencia,50,5004403,7610,234,25/02/2020,,,,,,,,,,,,
MS,Itapora,50,5004502,24839,234,25/02/2020,,,,,,,,,,,,
MS,Itaquirai,50,5004601,21142,234,25/02/2020,,,,,,,,,,,,
MS,Ivinhema,50,5004700,23187,234,25/02/2020,,,,,,,,,,,,
MS,Japora,50,5004809,9110,234,25/02/2020,,,,,,,,,,,,
MS,Jaraguari,50,5004908,7187,234,25/02/2020,,,,,,,,,,,,
MS,Jardim,50,5005004,26097,234,25/02/2020,,,,,,,,,,,,
MS,Jatei,50,5005103,4027,234,25/02/2020,,,,,,,,,,,,
MS,Juti,50,5005152,6712,234,25/02/2020,,,,,,,,,,,,
MS,Ladario,50,5005202,23331,234,25/02/2020,,,,,,,,,,,,
MS,Laguna Carapa,50,5005251,7341,234,25/02/2020,,,,,,,,,,,,
MS,Maracaju,50,5005400,47083,234,25/02/2020,,,,,,,,,,,,
MS,Miranda,50,5005608,28013,234,25/02/2020,,,,,,,,,,,,
MS,Mundo Novo,50,5005681,18366,234,25/02/2020,,,,,,,,,,,,
MS,Navirai,50,5005707,54878,234,25/02/2020,,,,,,,,,,,,
MS,Nioaque,50,5005806,13930,234,25/02/2020,,,,,,,,,,,,
MS,Nova Alvorada do Sul,50,5006002,21882,234,25/02/2020,,,,,,,,,,,,
MS,Nova Andradina,50,5006200,54374,234,25/02/2020,,,,,,,,,,,,
MS,Novo Horizonte do Sul,50,5006259,3814,234,25/02/2020,,,,,,,,,,,,
MS,Paraiso das Aguas,50,5006275,5555,234,25/02/2020,,,,,,,,,,,,
MS,Paranaiba,50,5006309,42148,234,25/02/2020,,,,,,,,,,,,
MS,Paranhos,50,5006358,14228,234,25/02/2020,,,,,,,,,,,,
MS,Pedro Gomes,50,5006408,7674,234,25/02/2020,,,,,,,,,,,,
MS,Ponta Pora,50,5006606,92526,234,25/02/2020,,,,,,,,,,,,
MS,Porto Murtinho,50,5006903,17131,234,25/02/2020,,,,,,,,,,,,
MS,Ribas do Rio Pardo,50,5007109,24615,234,25/02/2020,,,,,,,,,,,,
MS,Rio Brilhante,50,5007208,37514,234,25/02/2020,,,,,,,,,,,,
MS,Rio Negro,50,5007307,4831,234,25/02/2020,,,,,,,,,,,,
MS,Rio Verde de Mato Grosso,50,5007406,19746,234,25/02/2020,,,,,,,,,,,,
MS,Rochedo,50,5007505,5499,234,25/02/2020,,,,,,,,,,,,
MS,Santa Rita do Pardo,50,5007554,7851,234,25/02/2020,,,,,,,,,,,,
MS,Sao Gabriel do Oeste,50,5007695,26771,234,25/02/2020,,,,,,,,,,,,
MS,Sete Quedas,50,5007703,10791,234,25/02/2020,,,,,,,,,,,,
MS,Selviria,50,5007802,6529,234,25/02/2020,,,,,,,,,,,,
MS,Sidrolandia,50,5007901,57665,234,25/02/2020,,,,,,,,,,,,
MS,Sonora,50,5007935,19274,234,25/02/2020,,,,,,,,,,,,
MS,Tacuru,50,5007950,11552,234,25/02/2020,,,,,,,,,,,,
MS,Taquarussu,50,5007976,3588,234,25/02/2020,,,,,,,,,,,,
MS,Terenos,50,5008008,21806,234,25/02/2020,,,,,,,,,,,,
MS,Tres Lagoas,50,5008305,121388,234,25/02/2020,,,,,,,,,,,,
MS,Vicentina,50,5008404,6102,234,25/02/2020,,,,,,,,,,,,
